ID,FAMILY,PAIR,SNPED,SexAN,Gen,Sire,Dam,NURSE,HSfamily,xfostpair,reciprocal,LSB,LSW,SEXR,COLOR$,DOB,SACDATE,DEAD,COHORT,FATPAD,WEIGHTN,TAIL,HEART,KIDNEY,SPLEEN,LIVER,WEEK1,WEEK2,WEEK3,WEEK4,WEEK5,WEEK6,WEEK7,WEEK8,WEEK9,WEEK10,grow12,grow23,grow13,grow16,grow310,grow610,grow14,grow410
1311,96,37,Y,M,F3,298,314,314,n,y,,6,6,4,tan,35206,35361,22.1428571429,2,1.3081174513,34.0545683579,98.8468496555,0.1510940973,0.2776420014,0.1073850445,1.8981490682,3.8710525781,7.9410693864,11.2859623733,17.4904258968,21.9108365467,23.8316374148,24.4685710212,25.8298093231,26.6176809979,28.7327783085,4.0700168083,3.3448929868,7.4149097952,19.9605848366,17.4468159352,4.9011408937,13.6193733187,11.2423524117
1312,96,37,Y,M,F3,298,314,314,n,y,,6,6,4,black,35206,35292,12.2857142857,2,0.7719878285,33.8457374325,98.0590523541,0.1212939352,0.3009442155,0.1498570009,2.1185490483,4.5520525781,8.7210693864,12.9949623733,19.8234258968,24.4898365467,26.2126374148,27.5415710212,29.2118093231,30.8546809979,32.5237783085,4.1690168083,4.2738929868,8.4429097952,21.6605848366,19.5288159352,6.3111408937,15.2713733187,12.7003524117
1313,96,37,Y,M,F3,298,314,314,n,y,,6,6,4,black,35206,35368,23.1428571429,2,1.270623355,39.2870584518,97.7906841643,0.1580303456,0.3012200376,0.1061197735,1.7202824036,3.9860525781,8.3510693864,12.3099623733,19.0774258968,23.7928365467,25.0136374148,23.9015710212,25.1858093231,27.6716809979,29.5857783085,4.3650168083,3.9588929868,8.3239097952,21.0275848366,17.2758159352,4.5721408937,15.0913733187,10.5083524117
1254,97,36,Y,M,F3,301,318,299,n,y,,10,11,7,tan,35205,35362,22.4285714286,2,1.6806539313,40.9538070175,,0.1135133091,0.2267607429,0.0937287507,1.8402715166,4.3666740863,7.1526809107,12.1961287591,19.9305856522,24.756582984,25.5326897462,25.2397101134,27.8452167908,29.5823944873,30.3345389518,2.7860068245,5.0434478484,7.8294546729,21.16601566,18.1384101926,4.8018492055,15.5639115659,10.4039532996
1255,97,36,Y,F,F3,301,318,299,n,y,,10,11,7,tan,35205,35289,12,2,1.3228316812,35.0296158209,93.2356753899,0.1598568248,0.31734456,0.1414808035,2.0985771796,4.560089195,7.4221986129,12.9918218003,19.7172130534,23.2752746322,25.5506261436,25.6341087288,27.6219842417,29.0684713835,30.8744452342,2.8621094179,5.5696231874,8.4317326054,20.9905369486,17.8826234339,5.3238190907,15.1571238584,11.1572321808
1256,97,36,Y,M,F3,301,318,299,n,y,,10,11,7,white,35205,35361,22.2857142857,2,1.1417245165,36.9777370041,92.5984006502,0.1239509879,0.2576781663,0.0739095037,1.738538183,4.0636740863,7.1426809107,11.1371287591,18.4685856522,23.699582984,25.9516897462,28.1237101134,30.4202167908,31.8253944873,32.4705389518,3.0790068245,3.9944478484,7.0734546729,21.88801566,21.3334101926,6.5188492055,14.4049115659,14.0019532996
1257,97,36,Y,M,F3,301,318,299,n,y,,10,11,7,tan,35205,35283,11.1428571429,2,0.7252301603,27.0842759581,89.2256732661,0.1480899351,0.249237191,0.0780082371,1.6433381605,4.3056740863,7.0386809107,11.9551287591,16.3205856522,17.999582984,18.2466897462,19.2997101134,20.6042167908,21.3803944873,22.2085389518,2.7330068245,4.9164478484,7.6494546729,13.94101566,10.2534101926,3.9618492055,12.0149115659,5.8879532996
1258,97,36,Y,M,F3,301,318,299,n,y,,10,11,7,white,35205,35283,11.1428571429,2,1.3852301603,36.9442759581,94.9056732661,0.1680899351,0.279237191,0.1280082371,2.2833381605,4.5146740863,7.6106809107,13.0571287591,20.3725856522,25.898582984,27.6556897462,27.9247101134,29.1182167908,31.3683944873,32.8305389518,3.0960068245,5.4464478484,8.5424546729,23.14101566,19.7734101926,5.1748492055,15.8579115659,12.4579532996
1259,97,36,Y,F,F3,301,318,318,n,y,,10,10,3,tan,35205,35361,22.2857142857,2,1.6893901895,33.6631305237,96.3449447448,0.1552591325,0.3210554404,0.0765177686,2.2136296868,5.4152303541,8.6146613334,14.1258096947,19.8062237941,24.128457986,25.3454615525,25.9690717709,27.6992308602,27.8982951366,29.6359580387,3.1994309793,5.5111483613,8.7105793406,19.9302311984,15.510148344,4.2904964862,14.3909934399,9.8297342447
1260,97,36,Y,F,F3,301,318,318,n,y,,10,10,3,black,35205,35289,12,2,1.4664723222,37.5560895581,92.5055040825,0.1667720069,0.2921099248,0.139531984,2.0888296661,5.0062303541,8.4666613334,13.4558096947,20.6572237941,25.293457986,27.1564615525,28.3420717709,29.9672308602,31.8472951366,30.0669580387,3.4604309793,4.9891483613,8.4495793406,22.1502311984,16.611148344,2.9104964862,15.6509934399,9.4097342447
1261,97,36,Y,F,F3,301,318,318,n,y,,10,10,3,white,35205,35373,24,2,2.5665431673,37.7859706846,98.5615181885,0.1500069868,0.2850463597,0.0943487327,1.8444296903,4.9962303541,8.5576613334,14.3018096947,22.0052237941,25.602457986,26.8684615525,26.6780717709,28.8992308602,29.9282951366,32.7719580387,3.5614309793,5.7441483613,9.3055793406,21.8722311984,18.470148344,5.9034964862,17.0089934399,10.7667342447
1262,97,36,Y,M,F3,301,318,318,n,y,,10,10,3,white,35205,35289,12,2,1.3424472902,39.3471697757,84.9887886806,0.1923790443,0.3534980155,0.1049748996,2.3139906487,5.2928152454,8.8041436312,14.1051166535,21.5265963928,25.1987663377,27.5605251552,28.7666731555,30.7214634092,32.3172182403,33.6060517563,3.5113283858,5.3009730223,8.8123014081,22.2677099097,19.5009351027,6.0455266011,16.2337811474,12.0794553634
1263,97,36,Y,F,F3,301,318,318,n,y,,10,10,3,white,35205,35361,22.2857142857,2,1.5693901895,36.9231305237,92.4249447448,0.1852591325,0.2760554404,0.1165177686,2.3736296868,4.6252303541,8.1086613334,13.4358096947,20.6192237941,25.238457986,26.6964615525,27.3230717709,29.0892308602,29.0762951366,30.7179580387,3.4834309793,5.3271483613,8.8105793406,22.0712311984,17.282148344,4.0214964862,15.9939934399,10.0987342447
1462,98,66,Y,M,F3,308,328,290,n,y,,4,4,3,tan,35208,35370,23.1428571429,2,2.2421330608,42.5052887894,94.610772705,0.208744677,0.3166404298,0.1153116353,2.3605636585,5.2996477134,7.2407657519,11.2525137943,19.2893567574,22.5104675364,23.0717164019,23.7564460878,26.0434959305,28.3621310589,27.041735118,1.9411180385,4.0117480424,5.9528660809,17.7720686886,15.7892213237,3.970018716,13.989709044,7.7523783606
1463,98,66,Y,F,F3,308,328,328,n,y,,4,4,2,black,35208,35373,23.5714285714,2,2.5029463373,38.182418612,99.7391314679,0.1418246032,0.2425000689,0.1193264607,1.9706026768,3.6090628221,7.8122834541,8.7982068355,18.2829841586,23.7961591846,26.5866527993,27.1048447032,29.3412633815,30.7362079551,33.1876414004,4.203220632,0.9859233814,5.1891440134,22.9775899772,24.3894345649,6.6009886011,14.6739213365,14.9046572418
1465,98,66,Y,M,F3,308,328,328,n,y,,4,4,2,black,35208,35289,11.5714285714,2,0.4688504601,32.9636177031,100.0164019599,0.1441966607,0.2309517247,0.1399526277,1.7701636351,3.6376477134,7.6217657519,10.9885137943,17.7913567574,22.2644675364,24.6377164019,25.6114460878,27.5244959305,27.8181310589,27.501735118,3.9841180385,3.3667480424,7.3508660809,21.0000686886,16.5132213237,2.864018716,14.153709044,9.7103783606
1273,99,77,Y,F,F3,312,327,316,n,y,,9,8,2,black,35205,35373,24,2,2.6661886313,30.5865691088,83.0944247063,0.1290836613,0.2274997748,0.0915221802,1.5381149247,2.9876749297,6.2769752703,9.272153098,14.8268262958,19.9768227915,21.9166692374,23.3490603357,24.7647674179,25.8397538827,26.8237347694,3.2893003407,2.9951778276,6.2844781683,18.9289943077,17.5515816715,4.907065532,11.8391513662,11.9969084736
1274,99,77,Y,F,F3,312,327,316,n,y,,9,8,2,black,35205,35289,12,2,1.6661177862,32.3766879823,78.9684106003,0.1658486814,0.2445633398,0.0867054316,1.3325149004,2.9396749297,6.4149752703,9.310153098,15.5058262958,20.3868227915,22.2476692374,22.0880603357,23.2697674179,24.5997538827,25.4767347694,3.4753003407,2.8951778276,6.3704781683,19.3079943077,16.1665816715,3.229065532,12.5661513662,9.9709084736
1275,99,77,Y,F,F3,312,327,316,n,y,,9,8,2,black,35205,35289,12,2,0.8561177862,32.7166879823,90.7984106003,0.1758486814,0.2895633398,0.1067054316,1.9125149004,3.3786749297,6.7479752703,10.258153098,17.2258262958,21.5808227915,22.7376692374,24.3370603357,24.6827674179,25.6567538827,27.7157347694,3.3693003407,3.5101778276,6.8794781683,19.3589943077,17.4575816715,4.978065532,13.8471513662,10.4899084736
1276,99,77,Y,F,F3,312,327,316,n,y,,9,8,2,black,35205,35289,12,2,1.3961177862,35.0166879823,93.1684106003,0.1658486814,0.2645633398,0.1367054316,2.0025149004,3.4396749297,7.0659752703,10.808153098,17.2188262958,21.3228227915,23.1616692374,24.4010603357,25.5957674179,28.1877538827,28.2107347694,3.6263003407,3.7421778276,7.3684781683,19.7219943077,17.4025816715,5.049065532,13.7791513662,10.9919084736
1278,99,77,Y,M,F3,312,327,327,n,y,,9,9,4,black,35205,35374,24.1428571429,2,2.4256141808,42.147345604,85.5717549153,0.184573698,0.2228908932,0.0918642361,2.022821302,3.9181765878,7.5950547337,11.3076736936,18.424951707,23.8412759084,27.0686389679,27.0570579832,28.7384354116,29.8662821706,31.9939950756,3.6768781459,3.7126189599,7.3894971058,23.1504623801,20.686321382,4.9253561077,14.5067751192,13.5690433687
1279,99,77,Y,F,F3,312,327,327,n,y,,9,9,4,black,35205,35289,12,2,1.1106389528,33.6303142465,92.1619084243,0.2061693595,0.2994837909,0.1217853249,1.8803269615,3.9245916965,7.6275724359,10.3643667348,16.0185791082,21.5539675566,22.8475753652,23.3694565986,25.0242028626,25.6463590668,28.7659013581,3.7029807394,2.7367942989,6.4397750383,18.9229836687,18.4015346233,5.9183259929,12.0939874117,12.7473222499
1280,99,77,Y,F,F3,312,327,327,n,y,,9,9,4,black,35205,35289,12,2,0.9406389528,31.1203142465,82.9919084243,0.1761693595,0.2594837909,0.1217853249,1.6803269615,3.8655916965,7.3765724359,10.4873667348,15.2595791082,20.2399675566,21.8485753652,22.1374565986,22.4342028626,24.7023590668,25.6509013581,3.5109807394,3.1107942989,6.6217750383,17.9829836687,15.1635346233,3.8023259929,11.3939874117,10.3913222499
1281,99,77,Y,F,F3,312,327,327,n,y,,9,9,4,black,35205,35289,12,2,1.0806389528,30.5903142465,83.2919084243,0.1561693595,0.2694837909,0.1017853249,1.6203269615,3.1415916965,6.6795724359,9.3843667348,15.5015791082,20.6799675566,21.6325753652,21.8194565986,23.3612028626,23.9543590668,24.2629013581,3.5379807394,2.7047942989,6.2427750383,18.4909836687,14.8785346233,2.6303259929,12.3599874117,8.7613222499
1384,100,41,Y,M,F3,317,291,291,n,y,,9,9,5,black,35207,35296,12.7142857143,2,0.701260995,31.6017445311,86.9879319572,0.1995880029,0.2912847647,0.1363244755,2.2841546123,5.5321765878,7.5100547337,12.3816736936,19.460951707,21.7882759084,21.8196389679,23.1750579832,24.1984354116,24.8992821706,26.1539950756,1.9778781459,4.8716189599,6.8494971058,16.2874623801,13.772321382,4.3343561077,13.9287751192,6.6930433687
1385,100,41,Y,M,F3,317,291,291,n,y,,9,9,5,black,35207,35362,22.1428571429,2,0.0906023733,29.2123654163,89.3340858976,0.1607012014,0.2807348207,0.124394778,2.1185546313,5.2291765878,7.7570547337,12.7986736936,20.889951707,22.0242759084,22.5556389679,24.2010579832,25.6974354116,26.7672821706,28.3579950756,2.5278781459,5.0416189599,7.5694971058,17.3264623801,15.559321382,5.8023561077,15.6607751192,7.4680433687
1386,100,41,Y,F,F3,317,291,291,n,y,,9,9,5,white,35207,35362,22.1428571429,2,0.1146274053,30.1512851986,94.0108012996,0.145094164,0.25934673,0.1189518624,1.9933936487,5.4165916965,7.0185724359,12.1883667348,17.5795791082,21.0149675566,22.9715753652,24.5484565986,25.7952028626,26.6603590668,28.7959013581,1.6019807394,5.1697942989,6.7717750383,17.5549836687,16.6075346233,5.8243259929,12.1629874117,11.2163222499
1387,100,41,Y,M,F3,317,291,291,n,y,,9,9,5,white,35207,35368,23,2,1.5141788623,40.0287854968,95.5373726195,0.2180751285,0.4252302803,0.0833102601,2.3189546331,5.7861765878,7.9350547337,13.6246736936,21.294951707,25.3932759084,28.4526389679,30.2830579832,32.7174354116,34.9042821706,36.2739950756,2.1488781459,5.6896189599,7.8384971058,22.6664623801,22.649321382,7.8213561077,15.5087751192,14.9790433687
1388,100,41,Y,M,F3,317,291,291,n,y,,9,9,5,white,35207,35296,12.7142857143,2,0.831260995,34.9217445311,101.3079319572,0.1895880029,0.3412847647,0.0863244755,2.1441546123,5.6211765878,8.0300547337,13.7046736936,20.894951707,24.9032759084,26.3966389679,27.6020579832,29.1994354116,29.7902821706,30.3559950756,2.4088781459,5.6746189599,8.0834971058,20.7754623801,16.651321382,3.9593561077,15.2737751192,9.4610433687
1398,100,41,Y,M,F3,317,291,307,n,y,,9,9,3,black,35207,35296,12.7142857143,2,0.451260995,34.3417445311,93.8979319572,0.1795880029,0.3362847647,0.1163244755,2.2741546123,5.3621765878,8.2840547337,13.0396736936,19.301951707,23.0612759084,25.0586389679,26.5800579832,29.0394354116,30.1762821706,31.2129950756,2.9218781459,4.7556189599,7.6774971058,19.6964623801,18.173321382,6.1543561077,13.9397751192,11.9110433687
1399,100,41,Y,F,F3,317,291,307,n,y,,9,9,3,white,35207,35293,12.2857142857,2,1.4284977825,36.9824542733,100.0130039982,0.1952940019,0.3626489441,0.1014238189,2.2337936288,4.9855916965,7.8925724359,12.5533667348,18.3985791082,22.6139675566,23.8115753652,25.4414565986,26.5062028626,26.8793590668,29.8609013581,2.9069807394,4.6607942989,7.5677750383,18.8259836687,17.3075346233,6.0493259929,13.4129874117,11.4623222499
1400,100,41,Y,M,F3,317,291,307,n,y,,9,9,3,black,35207,35362,22.1428571429,2,-0.0793976267,23.4823654163,85.6040858976,0.0807012014,0.2257348207,0.264394778,1.7785546313,4.4501765878,7.7300547337,12.2276736936,18.211951707,20.8762759084,21.2056389679,22.4550579832,23.5314354116,24.4202821706,25.3459950756,3.2798781459,4.4976189599,7.7774971058,16.7554623801,13.118321382,4.1403561077,13.7617751192,7.1340433687
1401,100,41,Y,F,F3,317,291,307,n,y,,9,9,3,black,35207,35368,23,2,1.8482038942,34.6477052791,87.6640880214,0.1724680911,0.2988421896,0.1278673445,1.9837936505,5.1715916965,8.7455724359,13.2013667348,18.7285791082,21.3799675566,22.7845753652,24.7134565986,26.2392028626,27.1683590668,28.6829013581,3.5739807394,4.4557942989,8.0297750383,17.6129836687,15.4815346233,5.8983259929,13.5569874117,9.9543222499
1317,101,65,Y,F,F3,319,331,331,n,y,n,3,6,4,white,35206,35374,24,2,1.5382248759,33.7223983146,83.6206862881,0.1297972353,0.2693274066,0.1095923399,2.0455214227,3.3264676868,6.9925870886,11.3386554145,17.167053298,20.946528195,22.8285738121,23.2899696366,24.900576774,26.2297578942,27.2606845909,3.6661194018,4.3460683258,8.0121877276,19.5021061253,15.9220291765,4.4321107788,13.8405856112,10.0936312929
1318,101,65,Y,M,F3,319,331,331,n,y,n,3,6,4,white,35206,35292,12.2857142857,2,0.5719878285,35.9757374325,92.4090523541,0.1712939352,0.3009442155,0.1398570009,2.4885490483,3.5120525781,7.1100693864,10.7239623733,18.2064258968,24.7868365467,26.6186374148,29.6005710212,30.4608093231,31.3746809979,33.1137783085,3.5980168083,3.6138929868,7.2119097952,23.1065848366,22.3898159352,6.4951408937,14.6943733187,14.9073524117
1319,101,65,Y,M,F3,319,331,331,n,y,n,3,6,4,white,35206,35362,22.2857142857,2,1.4770468661,37.6706383713,93.9873974425,0.1406564185,0.351724578,0.1072042915,1.9498824019,3.8600525781,7.4460693864,10.5399623733,16.1674258968,21.4998365467,24.2146374148,26.8135710212,29.0748093231,30.2056809979,31.6477783085,3.5860168083,3.0938929868,6.6799097952,20.3545848366,21.1078159352,7.4331408937,12.3073733187,15.4803524117
1195,102,33,Y,F,F3,323,332,332,n,y,,9,9,4,black,35204,35362,22.5714285714,2,0.6414156498,29.7094952389,96.6124446605,0.1437811275,0.2265944598,0.1384096034,1.8785936496,4.6565916965,7.2115724359,10.8273667348,16.2875791082,20.2509675566,22.0345753652,22.9574565986,24.8752028626,24.9223590668,26.7179013581,2.5549807394,3.6157942989,6.1707750383,17.3779836687,15.8905346233,4.6833259929,11.6309874117,10.4303222499
1196,102,33,Y,M,F3,323,332,332,n,y,,9,9,4,black,35204,35351,21,2,1.6691670547,38.973805309,108.6697036018,0.1642026319,0.3630742078,0.125840802,2.4146879623,4.8651765878,8.1050547337,10.3646736936,15.841951707,20.4412759084,22.0626389679,24.9850579832,27.2704354116,28.2602821706,31.4769950756,3.2398781459,2.2596189599,5.4994971058,17.1974623801,21.112321382,9.4143561077,10.9767751192,15.6350433687
1197,102,33,Y,F,F3,323,332,332,n,y,,9,9,4,black,35204,35283,11.2857142857,2,0.9159918787,35.5299641794,95.3691694894,0.1583577536,0.2990709079,0.1026890898,2.1416602934,4.4455916965,7.1475724359,11.4503667348,16.7945791082,22.0659675566,24.4185753652,25.3214565986,27.0362028626,28.4133590668,28.5359013581,2.7019807394,4.3027942989,7.0047750383,19.9729836687,17.0855346233,4.1173259929,12.3489874117,11.7413222499
1198,102,33,Y,F,F3,323,332,332,n,y,,9,9,4,black,35204,35368,23.4285714286,2,3.1149921387,40.6259153193,100.2057313824,0.1411550547,0.2510899195,0.1173250855,2.0389936513,4.7725916965,7.8425724359,12.9903667348,19.4645791082,24.2039675566,25.9895753652,27.5064565986,28.6722028626,30.4853590668,32.3569013581,3.0699807394,5.1477942989,8.2177750383,21.2169836687,19.3665346233,6.3673259929,14.6919874117,12.8923222499
1199,102,33,Y,M,F3,323,332,332,n,y,,9,9,4,black,35204,35283,11.2857142857,2,2.5219668468,47.331044397,98.4124540874,0.203964791,0.3954589986,0.1181320054,2.756821276,4.4431765878,7.8150547337,12.3116736936,18.140951707,20.2202759084,21.9766389679,23.3650579832,25.0344354116,25.0962821706,26.4599950756,3.3718781459,4.4966189599,7.8684971058,17.5334623801,14.148321382,4.4833561077,13.6977751192,8.3190433687
1208,102,33,Y,F,F3,323,332,334,n,y,,9,8,3,black,35204,35283,11.2857142857,2,1.111470712,35.7963379152,103.0856716654,0.1680370755,0.3091504568,0.1176091965,2.2238482323,4.8076749297,6.5719752703,11.125153098,18.2698262958,22.3928227915,24.6576692374,25.1850603357,27.4797674179,28.7097538827,29.6907347694,1.7643003407,4.5531778276,6.3174781683,19.8499943077,18.5655816715,5.033065532,13.4621513662,11.4209084736
1209,102,33,Y,M,F3,323,332,334,n,y,,9,8,3,black,35204,35361,22.4285714286,2,2.4439400363,46.2208791789,105.0516836476,0.1695051656,0.2989795228,0.1489533787,2.3642092375,5.408259821,7.4654575681,12.4994600568,19.6831988946,22.6831311433,24.9907328401,26.2586617203,28.400999967,29.6586769865,31.671828487,2.0571977472,5.0340024886,7.0912002358,19.5824730191,19.1723684302,6.6810956469,14.2749390737,11.9886295923
1210,102,33,Y,F,F3,323,332,334,n,y,,9,8,3,black,35204,35283,11.2857142857,2,1.361470712,38.7463379152,98.7456716654,0.1880370755,0.3041504568,0.1376091965,2.3438482323,4.8956749297,7.0379752703,11.706153098,18.2328262958,21.8428227915,25.3286692374,26.4350603357,28.4797674179,30.5117538827,31.9207347694,2.1423003407,4.6681778276,6.8104781683,20.4329943077,20.2145816715,6.592065532,13.3371513662,13.6879084736
1211,102,33,Y,F,F3,323,332,334,n,y,,9,8,3,black,35204,35283,11.2857142857,2,0.701470712,31.1663379152,95.0356716654,0.1680370755,0.2791504568,0.1276091965,1.7338482323,4.8086749297,6.7159752703,11.082153098,16.9818262958,20.2018227915,21.7136692374,22.4120603357,23.0127674179,23.3347538827,24.7147347694,1.9073003407,4.3661778276,6.2734781683,16.9049943077,13.6325816715,3.001065532,12.1731513662,7.7329084736
1200,103,33,Y,M,F3,326,334,332,n,y,,8,9,4,black,35204,35361,22.4285714286,2,0.048461203,24.1845054431,77.8351814716,0.1598258437,0.2238999739,0.104033272,1.3320212986,4.7001765878,7.7360547337,11.2156736936,17.415951707,21.6532759084,22.9066389679,24.1820579832,25.0194354116,25.1742821706,25.7499950756,3.0358781459,3.4796189599,6.5154971058,18.2064623801,14.534321382,2.8433561077,12.7157751192,8.3340433687
1201,103,33,Y,F,F3,326,334,332,n,y,,8,9,4,black,35204,35283,11.2857142857,2,0.7459918787,28.9499641794,86.1091694894,0.1383577536,0.2490709079,0.0726890898,1.4216602934,4.2565916965,7.2255724359,10.4943667348,14.6685791082,17.8089675566,20.8605753652,20.7114565986,22.3012028626,22.3783590668,24.4689013581,2.9689807394,3.2687942989,6.2377750383,16.6039836687,13.9745346233,3.6083259929,10.4119874117,9.8003222499
1202,103,33,Y,F,F3,326,334,332,n,y,,8,9,4,black,35204,35369,23.5714285714,2,0.0039215535,26.5719853328,90.9262791694,0.1507173759,0.2551724961,0.1371443325,1.5307269849,4.6285916965,7.2865724359,10.8293667348,15.2415791082,20.2679675566,21.9755753652,22.1934565986,23.6072028626,23.5033590668,23.2549013581,2.6579807394,3.5427942989,6.2007750383,17.3469836687,12.4255346233,1.2793259929,10.6129874117,8.0133222499
1203,103,33,Y,M,F3,326,334,332,n,y,,8,9,4,black,35204,35283,11.2857142857,2,0.9319668468,28.921044397,89.2924540874,0.123964791,0.2204589986,0.0881320054,1.776821276,4.6191765878,7.2700547337,10.9286736936,15.117951707,18.7172759084,19.7336389679,20.2920579832,21.6104354116,21.8962821706,22.7979950756,2.6508781459,3.6586189599,6.3094971058,15.1144623801,11.869321382,3.0643561077,10.4987751192,7.6800433687
1204,103,33,Y,F,F3,326,334,334,n,y,,8,8,3,black,35204,35362,22.5714285714,2,-0.1731055169,24.5358689747,85.4789468366,0.1434604494,0.2366740087,0.1033297101,1.5907815885,4.8996749297,7.1879752703,11.264153098,16.0738262958,20.4518227915,21.5456692374,21.8810603357,21.2727674179,22.2157538827,23.6967347694,2.2883003407,4.0761778276,6.3644781683,16.6459943077,12.4325816715,2.151065532,11.1741513662,7.6229084736
1205,103,33,Y,F,F3,326,334,334,n,y,,8,8,3,black,35204,35363,22.7142857143,2,0.7158238979,28.8219389881,81.5794946235,0.1130227706,0.2207565853,0.0931489572,1.6425149221,4.4126749297,6.4669752703,10.608153098,15.5368262958,19.4798227915,20.6256692374,22.2520603357,22.8917674179,24.7647538827,24.4097347694,2.0543003407,4.1411778276,6.1954781683,16.2129943077,13.8015816715,3.784065532,11.1241513662,8.8729084736
1206,103,33,Y,M,F3,326,334,334,n,y,,8,8,3,black,35204,35283,11.2857142857,2,0.7474456801,27.8874181329,84.4889562635,0.1536441129,0.1955385475,0.0930521121,1.9190092149,4.343259821,5.5554575681,9.1674600568,13.5361988946,17.4981311433,18.3217328401,19.0906617203,20.977999967,21.1656769865,21.604828487,1.2121977472,3.6120024886,4.8242002358,13.9784730191,12.4373684302,3.2830956469,9.1929390737,8.0686295923
1207,103,33,Y,M,F3,326,334,334,n,y,,8,8,3,black,35204,35369,23.5714285714,2,0.4153753549,27.3294392862,85.2060659435,0.1560037352,0.2266401357,0.0975073548,1.2680759064,4.187259821,5.4854575681,8.5064600568,13.5311988946,18.4791311433,17.9587328401,18.3746617203,19.181999967,19.9916769865,19.556828487,1.2981977472,3.0210024886,4.3192002358,13.7714730191,11.0503684302,1.5980956469,9.3439390737,6.0256295923
1520,104,68,Y,F,F3,333,300,300,n,y,,2,2,2,white,35211,35373,23.1428571429,2,1.8289173777,44.7504823659,,0.1776224334,0.3826276057,0.0803748022,2.0876521371,2.594710537,4.941751568,7.1714511544,12.7154581998,20.50284058,25.1170444566,28.2829152996,29.9396549076,32.7572004061,35.6922198459,2.347041031,2.2296995865,4.5767406174,22.5223339196,28.5207686915,10.5751753893,10.1207476628,22.9767616461
1525,104,68,Y,M,F3,333,300,285,n,y,,2,4,4,black,35211,35377,23.7142857143,2,0.6678507201,32.6395688431,91.0729638529,0.1269939618,0.2429707362,0.0945886233,1.747496993,4.1146477134,7.5257657519,11.9375137943,16.9203567574,21.6554675364,21.9217164019,23.7264460878,23.6894959305,23.2841310589,25.607735118,3.4111180385,4.4117480424,7.8228660809,17.8070686886,13.6702213237,3.686018716,12.805709044,8.6873783606
1990,105,101,Y,F,F3,335,310,310,n,n,,10,9,2,white,35248,35395,21,3,0.3189683993,33.4825177528,93.9918605055,0.161998114,0.3000115621,0.0994833775,2.9749955474,2.751262064,6.2545611843,8.1703684064,13.6810332561,19.150315997,20.9056380235,23.7553796044,28.4795957132,29.1230540527,33.0270743496,3.5032991203,1.9158072221,5.4191063424,18.1543759594,24.8567059432,12.1214363261,10.929771192,19.3460410935
1991,105,101,Y,M,F3,335,310,310,n,n,,10,9,2,white,35248,35383,19.2857142857,3,1.5077903895,34.3907578095,94.5185716598,0.1728572971,0.3074087335,0.137095329,2.0693565266,2.5858469553,6.5320434821,8.6856753652,13.9344058548,20.5616243488,22.1877016261,23.5729809891,25.3108282622,27.5869771564,28.4851680671,3.9461965268,2.1536318831,6.0998284099,19.6018546708,19.7994927019,6.297466441,11.3485588995,14.5507622123
1992,105,101,Y,F,F3,335,310,310,n,n,,10,9,2,white,35248,35377,18.4285714286,3,2.0982389325,42.1332575114,86.4920003399,0.1698763325,0.2865251832,0.1027369313,2.0937955422,3.061262064,6.7005611843,9.8023684064,14.6350332561,21.073315997,23.9186380235,24.4973796044,29.4775957132,28.3440540527,30.9830743496,3.6392991203,3.1018072221,6.7411063424,20.8573759594,21.1807059432,7.0644363261,11.573771192,16.3480410935
1993,105,101,Y,F,F3,335,310,310,n,n,,10,9,2,white,35248,35381,19,3,2.7939565918,44.657537565,90.1941914878,0.1381256173,0.2528554896,0.1220139194,2.2307288767,2.800262064,6.7175611843,8.9193684064,15.6000332561,21.840315997,23.5656380235,26.5363796044,30.7735957132,32.5330540527,31.7820743496,3.9172991203,2.2018072221,6.1191063424,20.7653759594,22.8627059432,8.2164363261,12.799771192,16.1820410935
1994,105,101,Y,M,F3,335,310,310,n,n,,10,9,2,white,35248,35381,19,3,1.8799315598,40.0686177826,88.8874760858,0.1337326547,0.2542435803,0.107456835,2.3158898593,2.6238469553,6.5430434821,8.6896753652,13.8934058548,20.4016243488,22.6217016261,25.6399809891,28.8158282622,30.6889771564,31.7341680671,3.9191965268,2.1466318831,6.0658284099,19.9978546708,23.0444927019,9.112466441,11.2695588995,17.8407622123
1995,105,101,Y,F,F3,335,310,310,n,n,,10,9,2,white,35248,35381,19,3,3.9739565918,52.017537565,87.4741914878,0.1581256173,0.2928554896,0.1020139194,2.6607288767,2.498262064,5.8565611843,7.3903684064,14.3920332561,20.850315997,24.1686380235,28.6073796044,33.1775957132,34.5240540527,36.3820743496,3.3582991203,1.5338072221,4.8921063424,21.6703759594,28.9917059432,12.2134363261,11.893771192,21.9900410935
1996,105,101,Y,F,F3,335,310,310,n,n,,10,9,2,white,35248,35377,18.4285714286,3,1.3482389325,36.7932575114,89.8020003399,0.1598763325,0.2915251832,0.1327369313,1.7737955422,3.282262064,7.2885611843,10.2093684064,16.0680332561,21.798315997,23.5906380235,24.7723796044,26.9235957132,27.0440540527,28.3480743496,4.0062991203,2.9208072221,6.9271063424,20.3083759594,18.1387059432,4.7574363261,12.785771192,12.2800410935
