918,1,261,281,3
922,1,261,281,3
923,0,261,281,3
908,0,262,240,3
910,1,262,240,3
912,0,262,240,3
913,0,262,240,3
914,0,262,240,3
915,0,262,240,3
916,1,262,240,3
919,1,262,240,3
920,0,262,240,3
921,1,262,240,3
1404,0,262,155,3
1405,1,262,155,3
1406,0,262,155,3
1407,0,262,155,3
1408,1,262,155,3
1409,1,262,155,3
1410,0,262,155,3
1411,0,262,155,3
1412,1,262,155,3
1413,1,262,155,3
1414,1,262,155,3
1415,1,262,155,3
1116,0,263,242,3
1118,1,263,242,3
1119,1,263,242,3
1120,0,263,242,3
1121,1,263,242,3
1122,1,263,242,3
1123,0,263,242,3
1124,0,263,242,3
1125,0,263,242,3
1126,0,263,242,3
1127,0,263,242,3
962,1,264,271,3
963,0,264,271,3
964,0,264,271,3
965,1,264,271,3
966,0,264,271,3
967,0,264,271,3
969,1,264,271,3
973,0,264,271,3
974,1,264,271,3
976,1,264,271,3
978,1,265,209,3
980,1,265,209,3
983,1,265,209,3
985,1,265,209,3
988,0,265,209,3
989,1,265,209,3
991,1,265,209,3
993,0,265,209,3
994,0,265,209,3
1333,1,265,175,3
1334,0,265,175,3
1335,0,265,175,3
1336,0,265,175,3
1337,0,265,175,3
1338,1,265,175,3
1339,0,265,175,3
1340,0,265,175,3
1341,1,265,175,3
1077,1,274,253,3
1078,1,274,253,3
1079,1,274,253,3
1080,0,274,253,3
1081,1,274,253,3
1089,1,274,253,3
1468,1,279,313,3
1469,1,279,313,3
1470,0,279,313,3
1471,0,279,313,3
1472,0,279,313,3
1473,0,279,313,3
1474,0,279,313,3
1475,0,279,313,3
1476,1,279,313,3
1426,1,295,329,3
1427,1,295,329,3
1428,1,295,329,3
1429,1,295,329,3
1430,1,295,329,3
1431,1,295,329,3
1225,0,297,315,3
1226,1,297,315,3
1227,0,297,315,3
1228,1,297,315,3
1229,1,297,315,3
1230,0,297,315,3
1242,1,297,315,3
1243,1,297,315,3
1244,0,297,315,3
1245,0,297,315,3
1246,0,297,315,3
1247,1,297,315,3
1308,1,298,314,3
1309,0,298,314,3
1310,0,298,314,3
1311,1,298,314,3
1312,1,298,314,3
1313,1,298,314,3
1254,1,301,318,3
1255,0,301,318,3
1256,1,301,318,3
1257,1,301,318,3
1258,1,301,318,3
1259,0,301,318,3
1260,0,301,318,3
1261,0,301,318,3
1262,1,301,318,3
1263,0,301,318,3
1462,1,308,328,3
1463,0,308,328,3
1465,1,308,328,3
1273,0,312,327,3
1274,0,312,327,3
1275,0,312,327,3
1276,0,312,327,3
1278,1,312,327,3
1279,0,312,327,3
1280,0,312,327,3
1281,0,312,327,3
1384,1,317,291,3
1385,1,317,291,3
1386,0,317,291,3
1387,1,317,291,3
1388,1,317,291,3
1398,1,317,291,3
1399,0,317,291,3
1400,1,317,291,3
1401,0,317,291,3
1317,0,319,331,3
1318,1,319,331,3
1319,1,319,331,3
1195,0,323,332,3
1196,1,323,332,3
1197,0,323,332,3
1198,0,323,332,3
1199,1,323,332,3
1208,0,323,332,3
1209,1,323,332,3
1210,0,323,332,3
1211,0,323,332,3
1200,1,326,334,3
1201,0,326,334,3
1202,0,326,334,3
1203,1,326,334,3
1204,0,326,334,3
1205,0,326,334,3
1206,1,326,334,3
1207,1,326,334,3
1520,0,333,300,3
1525,1,333,300,3
1990,0,335,310,3
1991,1,335,310,3
1992,0,335,310,3
1993,0,335,310,3
1994,1,335,310,3
1995,0,335,310,3
1996,0,335,310,3
1997,0,335,310,3
1999,0,335,310,3
1508,0,336,289,3
1509,1,336,289,3
1510,0,336,289,3
1511,1,336,289,3
1512,0,336,289,3
1513,1,336,289,3
1514,0,336,289,3
1515,1,336,289,3
1516,1,336,289,3
1282,0,342,284,3
1283,1,342,284,3
1284,1,342,284,3
1285,1,342,284,3
1286,1,342,284,3
1287,1,342,284,3
1288,1,342,284,3
1289,1,342,284,3
1290,1,342,284,3
1459,0,343,290,3
1460,1,343,290,3
1461,1,343,290,3
1466,0,343,290,3
1467,1,343,290,3
1303,0,344,302,3
1304,1,344,302,3
1305,0,344,302,3
1306,1,344,302,3
1307,0,344,302,3
1314,1,344,302,3
1315,0,344,302,3
1316,0,344,302,3
1521,1,348,285,3
1522,1,348,285,3
1523,1,348,285,3
1524,1,348,285,3
1212,1,349,292,3
1213,1,349,292,3
1214,1,349,292,3
1215,1,349,292,3
1222,1,349,292,3
1223,0,349,292,3
1224,1,349,292,3
1269,1,350,316,3
1270,1,350,316,3
1271,0,350,316,3
1272,0,350,316,3
1291,0,350,316,3
1292,0,350,316,3
1293,0,350,316,3
1294,0,350,316,3
1389,0,355,307,3
1390,0,355,307,3
1391,1,355,307,3
1392,0,355,307,3
1393,0,355,307,3
1394,0,355,307,3
1395,0,355,307,3
1396,0,355,307,3
1397,1,355,307,3
1769,0,359,324,3
1770,1,359,324,3
1771,1,359,324,3
1772,0,359,324,3
1773,1,359,324,3
1782,0,359,324,3
1783,1,359,324,3
1784,0,359,324,3
1785,1,359,324,3
1248,0,363,299,3
1249,0,363,299,3
1250,1,363,299,3
1251,1,363,299,3
1252,1,363,299,3
1253,0,363,299,3
1264,0,363,299,3
1265,1,363,299,3
1266,1,363,299,3
1267,0,363,299,3
1268,0,363,299,3
1420,0,365,288,3
1421,0,365,288,3
1422,0,365,288,3
1423,1,365,288,3
1424,1,365,288,3
1425,0,365,288,3
1432,0,365,288,3
1433,1,365,288,3
1434,0,365,288,3
1435,1,365,288,3
1436,0,365,288,3
2000,1,368,287,3
2001,0,368,287,3
2002,1,368,287,3
2003,0,368,287,3
2004,0,368,287,3
2005,1,368,287,3
1352,0,369,320,3
1353,1,369,320,3
1354,1,369,320,3
1355,0,369,320,3
1356,1,369,320,3
1357,0,369,320,3
1358,0,369,320,3
1359,0,369,320,3
1360,1,369,320,3
1361,0,369,320,3
1362,1,369,320,3
1534,0,370,397,3
1535,0,370,397,3
1536,0,370,397,3
1537,0,370,397,3
1538,1,370,397,3
1539,1,370,397,3
1543,0,370,397,3
1732,0,371,389,3
1733,0,371,389,3
1734,0,371,389,3
1653,0,373,398,3
1654,1,373,398,3
1655,1,373,398,3
1656,0,373,398,3
1657,0,373,398,3
1658,1,373,398,3
1659,1,373,398,3
1660,0,373,398,3
1661,1,373,398,3
1662,1,373,398,3
1646,1,375,356,3
1647,1,375,356,3
1648,1,375,356,3
1649,1,375,356,3
1650,0,375,356,3
1651,1,375,356,3
1652,0,375,356,3
1663,1,375,356,3
1664,0,375,356,3
1665,1,375,356,3
1666,1,375,356,3
1667,0,375,356,3
1672,1,377,366,3
1673,1,377,366,3
1674,0,377,366,3
1675,1,377,366,3
1676,0,377,366,3
1677,0,377,366,3
1678,0,377,366,3
1679,0,377,366,3
1680,1,377,366,3
1681,0,377,366,3
1694,0,378,385,3
1695,1,378,385,3
1696,0,378,385,3
1697,1,378,385,3
1698,0,378,385,3
1699,1,378,385,3
1700,1,378,385,3
1701,1,378,385,3
1702,0,378,385,3
1703,1,378,385,3
1687,1,383,372,3
1688,1,383,372,3
1689,1,383,372,3
1690,1,383,372,3
1691,0,383,372,3
1692,1,383,372,3
1693,1,383,372,3
1704,1,387,340,3
1705,0,387,340,3
1706,0,387,340,3
1707,0,387,340,3
1708,0,387,340,3
1709,1,387,340,3
1728,1,387,340,3
1729,1,387,340,3
1730,1,387,340,3
1731,0,387,340,3
1544,0,388,346,3
1545,0,388,346,3
1546,1,388,346,3
1547,0,388,346,3
1548,0,388,346,3
1549,1,388,346,3
1550,0,388,346,3
1551,0,388,346,3
1563,0,388,346,3
1564,1,388,346,3
1565,1,388,346,3
1566,1,388,346,3
1610,0,390,338,3
1611,0,390,338,3
1612,0,390,338,3
1613,1,390,338,3
1614,1,390,338,3
1619,1,390,338,3
1620,1,390,338,3
1621,1,390,338,3
1622,1,390,338,3
1591,0,392,364,3
1592,1,392,364,3
1593,0,392,364,3
1594,0,392,364,3
1605,1,392,364,3
1606,0,392,364,3
1607,1,392,364,3
1608,0,392,364,3
1609,1,392,364,3
1615,1,393,360,3
1616,0,393,360,3
1617,1,393,360,3
1618,1,393,360,3
1623,0,393,360,3
1624,0,393,360,3
1625,0,393,360,3
1626,1,393,360,3
1627,0,393,360,3
1581,0,394,351,3
1582,1,394,351,3
1583,1,394,351,3
1584,0,394,351,3
1585,1,394,351,3
1586,0,394,351,3
1587,1,394,351,3
1530,1,395,341,3
1532,1,395,341,3
1533,1,395,341,3
1556,0,395,341,3
1557,0,395,341,3
1558,0,395,341,3
1559,1,395,341,3
1560,1,395,341,3
1561,1,395,341,3
1562,0,395,341,3
1628,1,399,347,3
1629,1,399,347,3
1630,0,399,347,3
1640,1,399,347,3
1641,1,399,347,3
1642,0,399,347,3
1643,1,399,347,3
1540,0,400,382,3
1541,0,400,382,3
1542,0,400,382,3
1720,0,402,357,3
1721,1,402,357,3
1722,1,402,357,3
1723,1,402,357,3
1724,0,402,357,3
1725,1,402,357,3
1726,0,402,357,3
1727,0,402,357,3
1595,0,403,339,3
1596,0,403,339,3
1597,0,403,339,3
1598,1,403,339,3
1599,1,403,339,3
1600,0,403,339,3
1601,1,403,339,3
1602,0,403,339,3
1603,1,403,339,3
1604,1,403,339,3
1567,1,405,337,3
1568,0,405,337,3
1569,0,405,337,3
1570,1,405,337,3
1571,1,405,337,3
1572,1,405,337,3
1588,1,405,337,3
1589,1,405,337,3
1590,0,405,337,3
1573,1,406,374,3
1574,1,406,374,3
1575,1,406,374,3
1576,0,406,374,3
1577,0,406,374,3
1578,0,406,374,3
1579,0,406,374,3
1580,1,406,374,3
1668,1,413,379,3
1669,1,413,379,3
1670,1,413,379,3
1671,0,413,379,3
1682,1,413,379,3
1683,1,413,379,3
1684,1,413,379,3
1685,0,413,379,3
1686,1,413,379,3
1631,1,414,396,3
1632,1,414,396,3
1633,1,414,396,3
1634,0,414,396,3
1635,1,414,396,3
1636,0,414,396,3
1637,0,414,396,3
1638,1,414,396,3
1639,1,414,396,3
1644,0,415,354,3
1645,0,415,354,3
1710,0,416,361,3
1711,1,416,361,3
1712,1,416,361,3
1713,1,416,361,3
1714,1,416,361,3
1715,1,416,361,3
1716,1,416,361,3
1718,1,416,361,3
1719,0,416,361,3
1760,1,422,407,3
1761,0,422,407,3
1762,0,422,407,3
1763,1,422,407,3
1764,0,422,407,3
1765,0,422,407,3
1899,1,424,410,3
1900,1,424,410,3
1901,0,424,410,3
1902,0,424,410,3
1911,1,424,410,3
1912,1,424,410,3
1913,1,424,410,3
1914,0,424,410,3
1739,1,426,401,3
1740,1,426,401,3
1741,0,426,401,3
1742,0,426,401,3
1743,1,426,401,3
1744,1,426,401,3
1745,1,426,401,3
1746,0,426,401,3
1747,1,426,401,3
1748,0,426,401,3
1749,0,426,401,3
1750,0,426,401,3
1751,0,426,401,3
1735,1,429,409,3
1736,1,429,409,3
1737,1,429,409,3
1738,0,429,409,3
1752,0,429,409,3
1754,1,429,409,3
1755,0,429,409,3
1756,1,431,408,3
1757,1,431,408,3
1758,1,431,408,3
1759,0,431,408,3
1766,0,431,408,3
1767,0,431,408,3
1768,1,431,408,3
1795,0,435,427,3
1796,0,435,427,3
1797,0,435,427,3
1805,1,435,427,3
1806,0,435,427,3
1786,1,436,425,3
1787,0,436,425,3
1788,1,436,425,3
1789,0,436,425,3
1790,1,436,425,3
1791,1,436,425,3
1792,1,436,425,3
1793,1,436,425,3
1794,1,436,425,3
1829,1,437,411,3
1830,0,437,411,3
1831,0,437,411,3
1836,1,437,411,3
1837,0,437,411,3
1841,1,437,411,3
1843,1,437,411,3
1844,0,437,411,3
1845,1,437,411,3
1807,0,438,417,3
1808,1,438,417,3
1809,0,438,417,3
1810,1,438,417,3
1822,0,438,417,3
1823,1,438,417,3
1824,1,438,417,3
1825,1,438,417,3
1826,0,438,417,3
1827,0,439,420,3
1828,1,439,420,3
1832,0,439,420,3
1833,1,439,420,3
1834,1,439,420,3
1835,1,439,420,3
1838,1,439,420,3
1839,0,439,420,3
1840,1,439,420,3
1842,0,439,420,3
1903,0,440,423,3
1904,0,440,423,3
1905,0,440,423,3
1906,1,440,423,3
1907,0,440,423,3
1908,0,440,423,3
1909,0,440,423,3
1910,0,440,423,3
1811,0,443,418,3
1812,1,443,418,3
1813,0,443,418,3
1814,1,443,418,3
1815,0,443,418,3
1816,0,443,418,3
1817,0,443,418,3
1818,0,443,418,3
1819,1,443,418,3
1820,1,443,418,3
1821,0,443,418,3
1774,0,445,428,3
1775,0,445,428,3
1776,0,445,428,3
1777,0,445,428,3
1778,1,445,428,3
1779,1,445,428,3
1780,0,445,428,3
1781,1,445,428,3
1798,1,446,412,3
1799,0,446,412,3
1800,1,446,412,3
1801,1,446,412,3
1802,0,446,412,3
1803,0,446,412,3
1804,0,446,412,3
1854,0,447,459,3
1855,0,447,459,3
1856,0,447,459,3
1857,1,447,459,3
1870,1,447,459,3
1871,0,447,459,3
1872,1,447,459,3
1873,0,447,459,3
2132,0,448,464,3
2133,1,448,464,3
2134,0,448,464,3
2135,0,448,464,3
2136,1,448,464,3
2137,1,448,464,3
2138,1,448,464,3
2139,0,448,464,3
2140,0,448,464,3
2141,1,448,464,3
2142,1,448,464,3
2143,1,448,464,3
2144,1,448,464,3
1975,0,449,457,3
1976,1,449,457,3
1977,1,449,457,3
1978,0,449,457,3
1979,0,449,457,3
1980,1,449,457,3
2444,0,450,430,3
2451,0,450,430,3
1968,0,451,468,3
1969,0,451,468,3
1970,0,451,468,3
1971,0,451,468,3
1972,1,451,468,3
1973,1,451,468,3
1974,1,451,468,3
1981,1,451,468,3
1982,1,451,468,3
1983,1,451,468,3
1941,0,452,460,3
1942,1,452,460,3
1943,0,452,460,3
1944,0,452,460,3
1945,1,452,460,3
1946,1,452,460,3
1955,1,455,466,3
1956,1,455,466,3
1957,1,455,466,3
1958,1,455,466,3
1959,0,455,466,3
1960,1,455,466,3
1961,1,455,466,3
1962,1,455,466,3
1963,1,455,466,3
1964,1,455,466,3
1915,1,458,470,3
1916,0,458,470,3
1917,1,458,470,3
1918,0,458,470,3
1919,0,458,470,3
1932,1,458,470,3
1933,0,458,470,3
1934,0,458,470,3
1935,0,458,470,3
1936,1,458,470,3
1880,0,461,474,3
1881,0,461,474,3
1882,1,461,474,3
1892,0,461,474,3
1893,1,461,474,3
1894,0,461,474,3
1984,1,465,432,3
1985,0,465,432,3
1986,0,465,432,3
1987,0,465,432,3
1988,1,465,432,3
1989,1,465,432,3
1921,1,467,454,3
1922,1,467,454,3
1923,0,467,454,3
1924,0,467,454,3
1926,1,467,454,3
1927,0,467,454,3
1928,1,467,454,3
1929,1,467,454,3
1930,1,467,454,3
1931,1,467,454,3
1950,1,469,456,3
1951,0,469,456,3
1952,1,469,456,3
1953,0,469,456,3
1954,1,469,456,3
1965,1,469,456,3
1966,1,469,456,3
1967,0,469,456,3
1850,0,472,463,3
1851,1,472,463,3
1852,0,472,463,3
1853,1,472,463,3
1862,1,472,463,3
1863,1,472,463,3
1864,0,472,463,3
1865,0,472,463,3
1866,1,472,463,3
1867,0,472,463,3
1868,0,472,463,3
1869,1,472,463,3
1883,1,473,453,3
1884,0,473,453,3
1885,1,473,453,3
1886,1,473,453,3
1887,1,473,453,3
1888,0,473,453,3
1895,0,473,453,3
1896,0,473,453,3
1897,1,473,453,3
1898,0,473,453,3
1937,0,475,433,3
1938,1,475,433,3
1939,1,475,433,3
1940,1,475,433,3
1947,1,475,433,3
1948,1,475,433,3
1949,1,475,433,3
1874,0,476,441,3
1875,1,476,441,3
1876,1,476,441,3
1877,1,476,441,3
1878,0,476,441,3
1879,0,476,441,3
1889,0,476,441,3
1890,0,476,441,3
1891,0,476,441,3
1846,1,478,462,3
1847,1,478,462,3
1848,1,478,462,3
1849,1,478,462,3
1858,1,478,462,3
1859,0,478,462,3
1860,0,478,462,3
1861,0,478,462,3
2145,0,483,1045,3
2146,1,483,1045,3
2147,1,483,1045,3
2148,1,483,1045,3
2149,1,483,1045,3
2150,1,483,1045,3
2152,1,483,1045,3
2153,1,483,1045,3
2154,1,483,1045,3
2155,1,483,1045,3
2156,1,483,1045,3
2425,0,490,1154,3
2426,0,490,1154,3
2428,1,490,1154,3
2429,0,490,1154,3
2439,0,490,1154,3
2440,1,490,1154,3
2441,0,490,1154,3
2442,1,490,1154,3
2443,0,490,1154,3
2177,0,1037,481,3
2178,1,1037,481,3
2179,0,1037,481,3
2180,0,1037,481,3
2181,1,1037,481,3
2182,0,1037,481,3
2183,1,1037,481,3
2413,1,1038,1141,3
2414,0,1038,1141,3
2415,0,1038,1141,3
2416,0,1038,1141,3
2417,0,1038,1141,3
2418,1,1038,1141,3
2419,0,1038,1141,3
2430,1,1038,1141,3
2431,0,1038,1141,3
2432,1,1038,1141,3
2433,0,1038,1141,3
2434,1,1038,1141,3
2445,1,1040,1142,3
2446,1,1040,1142,3
2447,1,1040,1142,3
2448,0,1040,1142,3
2449,1,1040,1142,3
2450,1,1040,1142,3
2420,1,1041,1144,3
2421,1,1041,1144,3
2422,0,1041,1144,3
2423,0,1041,1144,3
2424,0,1041,1144,3
2436,0,1041,1144,3
2437,1,1041,1144,3
2438,0,1041,1144,3
2160,0,1042,487,3
2162,0,1042,487,3
2163,0,1042,487,3
2164,1,1042,487,3
2165,1,1042,487,3
2166,1,1042,487,3
2167,1,1042,487,3
2168,1,1042,487,3
2793,0,1046,1150,3
2824,1,1046,1150,3
2825,1,1046,1150,3
2826,1,1046,1150,3
2827,0,1046,1150,3
2828,0,1046,1150,3
2829,1,1046,1150,3
2830,1,1046,1150,3
2831,1,1046,1150,3
2832,0,1046,1150,3
2157,1,1047,491,3
2158,1,1047,491,3
2159,0,1047,491,3
2900,1,1165,1458,3
2989,1,1166,1301,3
2990,1,1166,1301,3
2991,0,1166,1301,3
3000,0,1166,1301,3
3001,1,1166,1301,3
3002,0,1166,1301,3
3003,0,1166,1301,3
3008,0,1167,1453,3
3009,0,1167,1453,3
3010,1,1167,1453,3
3011,1,1167,1453,3
3012,0,1167,1453,3
3013,0,1168,1456,3
3014,1,1168,1456,3
3015,0,1168,1456,3
3017,1,1168,1456,3
3018,1,1168,1456,3
3019,0,1168,1456,3
3020,0,1168,1456,3
3021,1,1168,1456,3
3265,1,1169,1437,3
3266,0,1169,1437,3
3267,0,1169,1437,3
3268,0,1169,1437,3
3842,1,1172,1299,3
3843,0,1172,1299,3
3844,0,1172,1299,3
3845,0,1172,1299,3
3846,1,1172,1299,3
3847,1,1172,1299,3
3848,0,1172,1299,3
3849,1,1172,1299,3
2992,0,1295,1455,3
2993,0,1295,1455,3
2994,0,1295,1455,3
2995,1,1295,1455,3
2996,1,1295,1455,3
2997,1,1295,1455,3
2999,1,1295,1455,3
3004,1,1295,1455,3
3005,0,1295,1455,3
3006,0,1295,1455,3
3007,0,1295,1455,3
3305,1,1297,1438,3
3306,0,1297,1438,3
3307,1,1297,1438,3
3308,0,1297,1438,3
3309,0,1297,1438,3
3312,0,1297,1438,3
2801,0,1440,1447,3
2802,1,1440,1447,3
2821,1,1440,1447,3
2893,0,1440,1447,3
2894,1,1440,1447,3
2895,0,1440,1447,3
2896,0,1440,1447,3
2897,1,1440,1447,3
2898,1,1440,1447,3
3131,0,1441,1171,3
3132,1,1441,1171,3
3133,0,1441,1171,3
3134,1,1441,1171,3
3136,1,1441,1171,3
3137,0,1441,1171,3
3145,1,1441,1171,3
3146,0,1441,1171,3
3147,1,1441,1171,3
3148,0,1441,1171,3                            
3130,0,1443,1173,3
3138,1,1443,1173,3
3139,0,1443,1173,3
3140,0,1443,1173,3
3141,0,1443,1173,3
3142,1,1443,1173,3
3143,0,1443,1173,3
3144,1,1443,1173,3
2794,1,1445,1449,3
2795,1,1445,1449,3                                                                  
2796,1,1445,1449,3
2797,0,1445,1449,3
2798,0,1445,1449,3
2799,1,1445,1449,3
2800,1,1445,1449,3
2899,1,1445,1449,3
2901,0,1445,1449,3
2902,1,1445,1449,3
2903,1,1445,1449,3
3117,0,1446,1296,3
3118,0,1446,1296,3
3119,0,1446,1296,3
3120,0,1446,1296,3
3121,1,1446,1296,3
3122,0,1446,1296,3
3128,1,1446,1296,3
3129,1,1446,1296,3
2878,1,1448,1298,3
2879,0,1448,1298,3
2880,1,1448,1298,3
2881,1,1448,1298,3
2882,0,1448,1298,3
2883,0,1448,1298,3
2884,1,1448,1298,3
2885,1,1448,1298,3
3022,1,1452,1439,3
3023,1,1452,1439,3
3024,1,1452,1439,3
3025,1,1452,1439,3
2833,0,1454,1164,3
2834,1,1454,1164,3
2835,1,1454,1164,3
2836,1,1454,1164,3
2837,1,1454,1164,3
2886,1,1454,1164,3
2887,1,1454,1164,3
2888,1,1454,1164,3
2889,1,1454,1164,3
3123,1,1457,1300,3
3124,0,1457,1300,3
3125,0,1457,1300,3
3126,0,1457,1300,3
3127,0,1457,1300,3
